Video_id,Segment_id,Label,Label_binary,Label_7
HJTxq72GuMs,0,1.0,positive,slightly positive
HJTxq72GuMs,1,0.0,negative,Neutral
HJTxq72GuMs,2,-2.0,negative,negative
HJTxq72GuMs,3,0.67,positive,slightly positive
HJTxq72GuMs,4,-0.33,negative,Neutral
HMRqR-P68Ws,0,0.0,negative,Neutral
HMRqR-P68Ws,1,0.33,positive,Neutral
HMRqR-P68Ws,2,-1.33,negative,negative
HMRqR-P68Ws,3,1.0,positive,slightly positive
HMRqR-P68Ws,4,-1.0,negative,slightly negative
HMRqR-P68Ws,5,0.0,negative,Neutral
HMRqR-P68Ws,6,-0.33,negative,Neutral
HMRqR-P68Ws,7,0.0,negative,Neutral
HMRqR-P68Ws,8,0.33,positive,Neutral
HR18U0yAlTc,0,0.0,negative,Neutral
HR18U0yAlTc,1,-0.33,negative,Neutral
HR18U0yAlTc,2,-0.33,negative,Neutral
HR18U0yAlTc,3,-0.33,negative,Neutral
HR18U0yAlTc,4,-0.33,negative,Neutral
HR18U0yAlTc,5,0.33,positive,Neutral
H_x5O9GdknI,0,0.0,negative,Neutral
H_x5O9GdknI,1,-1.0,negative,slightly negative
HbaycY0VuZk,0,1.33,positive,positive
HbaycY0VuZk,1,1.67,positive,positive
HbaycY0VuZk,2,1.67,positive,positive
Hq3cHc6X8BM,0,0.33,positive,Neutral
I9iV9q3ePhI,0,0.33,positive,Neutral
I9iV9q3ePhI,1,0.0,negative,Neutral
I9iV9q3ePhI,2,0.33,positive,Neutral
IHp8hd1jm6k,0,2.33,positive,very positive
IHp8hd1jm6k,1,1.67,positive,positive
IHp8hd1jm6k,2,2.0,positive,positive
IHp8hd1jm6k,3,1.33,positive,positive
IHp8hd1jm6k,4,0.67,positive,slightly positive
IHp8hd1jm6k,5,1.33,positive,positive
IHp8hd1jm6k,6,0.67,positive,slightly positive
IHp8hd1jm6k,7,2.67,positive,very positive
IHp8hd1jm6k,8,0.33,positive,Neutral
IHp8hd1jm6k,9,2.33,positive,very positive
IHp8hd1jm6k,10,0.0,negative,Neutral
IHp8hd1jm6k,11,1.67,positive,positive
IHp8hd1jm6k,12,0.67,positive,slightly positive
IHp8hd1jm6k,13,1.0,positive,slightly positive
IHp8hd1jm6k,14,1.0,positive,slightly positive
IHp8hd1jm6k,15,0.0,negative,Neutral
IHp8hd1jm6k,16,0.0,negative,Neutral
IHp8hd1jm6k,17,1.0,positive,slightly positive
IHp8hd1jm6k,18,1.67,positive,positive
IHp8hd1jm6k,19,2.0,positive,positive
IHp8hd1jm6k,20,1.0,positive,slightly positive
IHp8hd1jm6k,21,0.67,positive,slightly positive
IHp8hd1jm6k,22,-0.33,negative,Neutral
IHp8hd1jm6k,23,-0.33,negative,Neutral
IHp8hd1jm6k,24,1.33,positive,positive
IHp8hd1jm6k,25,1.33,positive,positive
IHp8hd1jm6k,26,0.0,negative,Neutral
IHp8hd1jm6k,27,0.67,positive,slightly positive
IHp8hd1jm6k,28,0.0,negative,Neutral
IHp8hd1jm6k,29,0.0,negative,Neutral
IHp8hd1jm6k,30,0.67,positive,slightly positive
IIPYcCii7Sg,0,0.0,negative,Neutral
IIPYcCii7Sg,1,-0.33,negative,Neutral
IIPYcCii7Sg,2,-1.0,negative,slightly negative
IIPYcCii7Sg,3,1.0,positive,slightly positive
IIPYcCii7Sg,4,0.33,positive,Neutral
IIPYcCii7Sg,5,-0.33,negative,Neutral
IOpWjKAHG8Q,0,-1.0,negative,slightly negative
IOpWjKAHG8Q,1,0.67,positive,slightly positive
IOpWjKAHG8Q,2,-0.33,negative,Neutral
IOpWjKAHG8Q,3,-0.33,negative,Neutral
IOpWjKAHG8Q,4,0.0,negative,Neutral
IOpWjKAHG8Q,5,0.33,positive,Neutral
IRSxo_XXArg,0,0.33,positive,Neutral
IRSxo_XXArg,1,0.0,negative,Neutral
IRSxo_XXArg,2,0.67,positive,slightly positive
IRSxo_XXArg,3,0.0,negative,Neutral
IRSxo_XXArg,4,0.67,positive,slightly positive
IRSxo_XXArg,5,-0.67,negative,slightly negative
IRSxo_XXArg,6,0.0,negative,Neutral
IRSxo_XXArg,7,0.0,negative,Neutral
Ie6sDptjAsU,0,0.67,positive,slightly positive
Iemw8vqt-54,0,2.67,positive,very positive
Iemw8vqt-54,1,2.33,positive,very positive
Iemw8vqt-54,2,1.67,positive,positive
Iemw8vqt-54,3,0.67,positive,slightly positive
Iemw8vqt-54,4,1.0,positive,slightly positive
Iemw8vqt-54,5,1.67,positive,positive
JATMzuV6sUE,0,0.33,positive,Neutral
JHJOK6cdW-0,0,0.0,negative,Neutral
JHJOK6cdW-0,1,-0.33,negative,Neutral
JHJOK6cdW-0,2,0.0,negative,Neutral
JHJOK6cdW-0,3,0.0,negative,Neutral
JHJOK6cdW-0,4,-0.33,negative,Neutral
JKueLneBoik,0,1.0,positive,slightly positive
JKueLneBoik,1,1.0,positive,slightly positive
JKueLneBoik,2,0.0,negative,Neutral
JKueLneBoik,3,1.0,positive,slightly positive
JKueLneBoik,4,2.0,positive,positive
JKueLneBoik,5,0.0,negative,Neutral
JNhqI4JtPXA,0,1.67,positive,positive
JNhqI4JtPXA,1,1.33,positive,positive
JNhqI4JtPXA,2,2.0,positive,positive
JNhqI4JtPXA,3,1.33,positive,positive
JNhqI4JtPXA,4,0.67,positive,slightly positive
JXYot3NDQn0,0,0.33,positive,Neutral
JXYot3NDQn0,1,0.67,positive,slightly positive
Jz1oMq6l-ZM,0,-2.0,negative,negative
Jz1oMq6l-ZM,1,2.33,positive,very positive
Jz1oMq6l-ZM,2,-1.0,negative,slightly negative
Jz1oMq6l-ZM,3,-2.0,negative,negative
Jz1oMq6l-ZM,4,-0.33,negative,Neutral
Jz1oMq6l-ZM,5,-1.67,negative,negative
Jz1oMq6l-ZM,6,-1.67,negative,negative
Jz1oMq6l-ZM,7,0.33,positive,Neutral
Jz1oMq6l-ZM,8,-1.0,negative,slightly negative
KB5hSnV1emg,0,0.33,positive,Neutral
KB5hSnV1emg,1,0.0,negative,Neutral
KB5hSnV1emg,2,0.0,negative,Neutral
KB5hSnV1emg,3,0.0,negative,Neutral
KB5hSnV1emg,4,0.0,negative,Neutral
KB5hSnV1emg,5,0.67,positive,slightly positive
KB5hSnV1emg,6,0.0,negative,Neutral
KB5hSnV1emg,7,0.33,positive,Neutral
KB5hSnV1emg,8,0.33,positive,Neutral
KB5hSnV1emg,9,0.67,positive,slightly positive
KRje7su4I5U,0,0.33,positive,Neutral
KRje7su4I5U,1,-0.67,negative,slightly negative
KRje7su4I5U,2,1.33,positive,positive
KRje7su4I5U,3,1.0,positive,slightly positive
KRje7su4I5U,4,0.33,positive,Neutral
KRje7su4I5U,5,2.0,positive,positive
KRje7su4I5U,6,1.0,positive,slightly positive
KXsjl0DKgL0,0,1.33,positive,positive
KYQTwFVBzME,0,0.67,positive,slightly positive
KZzFCrEyKF0,0,-0.33,negative,Neutral
KZzFCrEyKF0,1,0.67,positive,slightly positive
KZzFCrEyKF0,2,0.0,negative,Neutral
KZzFCrEyKF0,3,-0.33,negative,Neutral
KanWhGY33Hk,0,0.0,negative,Neutral
KanWhGY33Hk,1,0.0,negative,Neutral
KanWhGY33Hk,2,1.0,positive,slightly positive
Kn5eKHlPD0k,0,1.0,positive,slightly positive
Kn5eKHlPD0k,1,0.67,positive,slightly positive
Kn5eKHlPD0k,2,0.0,negative,Neutral
Kn5eKHlPD0k,3,0.67,positive,slightly positive
Kn5eKHlPD0k,4,0.67,positive,slightly positive
Kn5eKHlPD0k,5,-0.67,negative,slightly negative
Kn5eKHlPD0k,6,1.0,positive,slightly positive
Kn99u05vlpA,0,1.67,positive,positive
Kn99u05vlpA,1,1.67,positive,positive
Kn99u05vlpA,2,1.67,positive,positive
Kn99u05vlpA,3,2.33,positive,very positive
KrmVX-HANew,0,0.67,positive,slightly positive
KrmVX-HANew,1,0.0,negative,Neutral
KrmVX-HANew,2,0.67,positive,slightly positive
Kyz32PTyP4I,0,1.67,positive,positive
Kyz32PTyP4I,1,0.67,positive,slightly positive
Kyz32PTyP4I,2,1.33,positive,positive
Kyz32PTyP4I,3,0.33,positive,Neutral
Kyz32PTyP4I,4,0.67,positive,slightly positive
L-7oRnbi9-w,0,0.33,positive,Neutral
L-7oRnbi9-w,1,0.33,positive,Neutral
L-7oRnbi9-w,2,0.67,positive,slightly positive
L-a4Sh6iAcw,0,0.0,negative,Neutral
L-a4Sh6iAcw,1,0.67,positive,slightly positive
L-a4Sh6iAcw,2,0.67,positive,slightly positive
L-a4Sh6iAcw,3,-0.33,negative,Neutral
L-a4Sh6iAcw,4,0.67,positive,slightly positive
L-a4Sh6iAcw,5,0.67,positive,slightly positive
LD3HYOwk1Bc,0,0.0,negative,Neutral
LD3HYOwk1Bc,1,0.0,negative,Neutral
LDKWr94J0wM,0,1.0,positive,slightly positive
LDKWr94J0wM,1,1.0,positive,slightly positive
LDKWr94J0wM,2,0.67,positive,slightly positive
LDKWr94J0wM,3,-0.33,negative,Neutral
LDKWr94J0wM,4,0.33,positive,Neutral
LDKWr94J0wM,5,1.33,positive,positive
LDKWr94J0wM,6,1.0,positive,slightly positive
LFOwCSiGOvw,0,-1.0,negative,slightly negative
LFOwCSiGOvw,1,0.0,negative,Neutral
LFOwCSiGOvw,2,-1.0,negative,slightly negative
LJGL2sGvSS0,0,1.33,positive,positive
LJGL2sGvSS0,1,1.33,positive,positive
LJGL2sGvSS0,2,2.0,positive,positive
LJGL2sGvSS0,3,0.67,positive,slightly positive
LJGL2sGvSS0,4,1.0,positive,slightly positive
LJGL2sGvSS0,5,1.67,positive,positive
LJGL2sGvSS0,6,1.33,positive,positive
LJGL2sGvSS0,7,1.0,positive,slightly positive
LJGL2sGvSS0,8,1.0,positive,slightly positive
LJGL2sGvSS0,9,1.33,positive,positive
LJGL2sGvSS0,10,-0.67,negative,slightly negative
LJGL2sGvSS0,11,1.0,positive,slightly positive
LJGL2sGvSS0,12,0.67,positive,slightly positive
LJGL2sGvSS0,13,1.0,positive,slightly positive
LJGL2sGvSS0,14,1.33,positive,positive
LJGL2sGvSS0,15,2.0,positive,positive
LJGL2sGvSS0,16,1.0,positive,slightly positive
LJGL2sGvSS0,17,0.67,positive,slightly positive
LJGL2sGvSS0,18,1.67,positive,positive
LJGL2sGvSS0,19,2.0,positive,positive
LJGL2sGvSS0,20,2.0,positive,positive
LJGL2sGvSS0,21,1.0,positive,slightly positive
LJGL2sGvSS0,22,2.0,positive,positive
LcfubBagG6Q,0,1.33,positive,positive
LcfubBagG6Q,1,-1.0,negative,slightly negative
LcfubBagG6Q,2,1.0,positive,slightly positive
LcfubBagG6Q,3,1.0,positive,slightly positive
LcfubBagG6Q,4,1.33,positive,positive
LcfubBagG6Q,5,0.33,positive,Neutral
LcfubBagG6Q,6,0.33,positive,Neutral
LcfubBagG6Q,7,0.0,negative,Neutral
LcfubBagG6Q,8,0.33,positive,Neutral
LcfubBagG6Q,9,0.0,negative,Neutral
LcfubBagG6Q,10,1.0,positive,slightly positive
LcfubBagG6Q,11,1.33,positive,positive
LcfubBagG6Q,12,0.33,positive,Neutral
LcfubBagG6Q,13,1.33,positive,positive
LpTbjgELALo,0,0.0,negative,Neutral
LpTbjgELALo,1,1.33,positive,positive
LtlL-03S79Q,0,0.33,positive,Neutral
LtlL-03S79Q,1,1.33,positive,positive
LtlL-03S79Q,2,1.0,positive,slightly positive
LtlL-03S79Q,3,0.33,positive,Neutral
LtlL-03S79Q,4,1.0,positive,slightly positive
LtlL-03S79Q,5,1.33,positive,positive
LueQT0vY1zI,0,1.0,positive,slightly positive
LyOq9mOEPuk,0,-0.67,negative,slightly negative
LyOq9mOEPuk,1,1.33,positive,positive
LyOq9mOEPuk,2,-0.67,negative,slightly negative
M6HKUzJNlsE,0,0.67,positive,slightly positive
M6HKUzJNlsE,1,0.67,positive,slightly positive
M6HKUzJNlsE,2,0.33,positive,Neutral
M6HKUzJNlsE,3,1.67,positive,positive
M6HKUzJNlsE,4,1.33,positive,positive
M6HKUzJNlsE,5,1.0,positive,slightly positive
MHVrwCEWLPI,0,-0.67,negative,slightly negative
MHVrwCEWLPI,1,0.67,positive,slightly positive
MHVrwCEWLPI,2,1.0,positive,slightly positive
MHVrwCEWLPI,3,0.33,positive,Neutral
MHyW857u_X8,0,0.0,negative,Neutral
MHyW857u_X8,1,0.0,negative,Neutral
MHyW857u_X8,2,0.33,positive,Neutral
MHyW857u_X8,3,0.33,positive,Neutral
MHyW857u_X8,4,-0.33,negative,Neutral
MHyW857u_X8,5,0.0,negative,Neutral
MHyW857u_X8,6,0.0,negative,Neutral
MHyW857u_X8,7,2.0,positive,positive
MLegxOZBGUc,0,1.0,positive,slightly positive
MM2qPdnRmQ8,0,0.0,negative,Neutral
MM2qPdnRmQ8,1,0.0,negative,Neutral
MSHBEntSDjU,0,0.33,positive,Neutral
MYEyQUpMe3k,0,1.0,positive,slightly positive
MYEyQUpMe3k,1,0.67,positive,slightly positive
MYEyQUpMe3k,2,0.0,negative,Neutral
MYEyQUpMe3k,3,0.0,negative,Neutral
MYEyQUpMe3k,4,0.0,negative,Neutral
MYEyQUpMe3k,5,0.0,negative,Neutral
MYEyQUpMe3k,6,0.0,negative,Neutral
MYEyQUpMe3k,7,0.0,negative,Neutral
MZUr1DfYNNw,0,1.33,positive,positive
MZUr1DfYNNw,1,0.67,positive,slightly positive
MZUr1DfYNNw,2,0.0,negative,Neutral
MtIklGnIMGo,0,-1.33,negative,negative
MvEw24PU2Ac,0,0.67,positive,slightly positive
MvEw24PU2Ac,1,-1.0,negative,slightly negative
MvEw24PU2Ac,2,0.0,negative,Neutral
N-NnCI6U52c,0,2.33,positive,very positive
N-NnCI6U52c,1,2.67,positive,very positive
N0d2JL7JC1s,0,0.0,negative,Neutral
N2nCB34Am-E,0,0.67,positive,slightly positive
N2nCB34Am-E,1,0.67,positive,slightly positive
NIpuKcoJhGM,0,2.0,positive,positive
NIpuKcoJhGM,1,-0.33,negative,Neutral
NIpuKcoJhGM,2,1.67,positive,positive
NOGhjdK-rDI,0,-0.33,negative,Neutral
NVLPURuAVLU,0,-0.67,negative,slightly negative
NVLPURuAVLU,1,0.67,positive,slightly positive
NVLPURuAVLU,2,0.33,positive,Neutral
NaWmaHwjElo,0,0.67,positive,slightly positive
NaWmaHwjElo,1,0.0,negative,Neutral
NgENhhXf0LE,0,1.33,positive,positive
NiAjz4ciA60,0,1.0,positive,slightly positive
NiAjz4ciA60,1,0.33,positive,Neutral
NiAjz4ciA60,2,0.33,positive,Neutral
NiAjz4ciA60,3,-0.33,negative,Neutral
NlrCjfHELLE,0,0.67,positive,slightly positive
NoOt0oU843M,0,0.67,positive,slightly positive
NoOt0oU843M,1,0.33,positive,Neutral
NoOt0oU843M,2,0.0,negative,Neutral
NoOt0oU843M,3,0.67,positive,slightly positive
NoOt0oU843M,4,1.67,positive,positive
NocexkPXja8,0,-1.0,negative,slightly negative
NocexkPXja8,1,-0.67,negative,slightly negative
NocexkPXja8,2,-1.0,negative,slightly negative
NocexkPXja8,3,-1.67,negative,negative
NocexkPXja8,4,-1.33,negative,negative
NocexkPXja8,5,-1.0,negative,slightly negative
NocexkPXja8,6,-2.33,negative,very negative
NocexkPXja8,7,-1.67,negative,negative
O-b3DQg0QmA,0,0.0,negative,Neutral
O-b3DQg0QmA,1,0.0,negative,Neutral
O-b3DQg0QmA,2,2.33,positive,very positive
O2ShYliS3CU,0,1.67,positive,positive
O2ShYliS3CU,1,0.0,negative,Neutral
O4UkHVJlIs8,0,0.33,positive,Neutral
O4UkHVJlIs8,1,1.0,positive,slightly positive
O4UkHVJlIs8,2,0.67,positive,slightly positive
OFia3dWgaoI,0,-0.67,negative,slightly negative
OFia3dWgaoI,1,-1.33,negative,negative
OFia3dWgaoI,2,-0.67,negative,slightly negative
OFia3dWgaoI,3,-0.67,negative,slightly negative
OFia3dWgaoI,4,-0.33,negative,Neutral
OFia3dWgaoI,5,-0.67,negative,slightly negative
OFia3dWgaoI,6,-0.33,negative,Neutral
OKJPFisBoPY,0,0.33,positive,Neutral
OKJPFisBoPY,1,0.33,positive,Neutral
OORklkFql3k,0,-1.33,negative,negative
OORklkFql3k,1,-0.33,negative,Neutral
OORklkFql3k,2,0.0,negative,Neutral
OORklkFql3k,3,-1.33,negative,negative
OORklkFql3k,4,-2.67,negative,very negative
OORklkFql3k,5,-0.67,negative,slightly negative
OORklkFql3k,6,-2.0,negative,negative
OORklkFql3k,7,-2.0,negative,negative
OORklkFql3k,8,-2.0,negative,negative
OORklkFql3k,9,-0.33,negative,Neutral
OORklkFql3k,10,-2.0,negative,negative
OORklkFql3k,11,-2.0,negative,negative
OWWHjP3pX9o,0,0.0,negative,Neutral
OWWHjP3pX9o,1,-0.33,negative,Neutral
OWWHjP3pX9o,2,0.33,positive,Neutral
OWWHjP3pX9o,3,0.0,negative,Neutral
OWWHjP3pX9o,4,0.0,negative,Neutral
OWWHjP3pX9o,5,0.67,positive,slightly positive
OWWHjP3pX9o,6,1.33,positive,positive
OWWHjP3pX9o,7,0.33,positive,Neutral
OWWHjP3pX9o,8,1.0,positive,slightly positive
OWWHjP3pX9o,9,0.67,positive,slightly positive
OXsTIPdytiw,0,-0.33,negative,Neutral
OXsTIPdytiw,1,0.0,negative,Neutral
OXsTIPdytiw,2,0.33,positive,Neutral
OXsTIPdytiw,3,0.67,positive,slightly positive
OXsTIPdytiw,4,-0.33,negative,Neutral
OXsTIPdytiw,5,0.0,negative,Neutral
OXsTIPdytiw,6,0.67,positive,slightly positive
Oa2xVjzAMFc,0,0.0,negative,Neutral
Oa2xVjzAMFc,1,1.67,positive,positive
Oa2xVjzAMFc,2,0.0,negative,Neutral
Oa2xVjzAMFc,3,2.0,positive,positive
Oa2xVjzAMFc,4,-0.33,negative,Neutral
Oa2xVjzAMFc,5,0.33,positive,Neutral
OaWYjsS02fk,0,2.33,positive,very positive
OaWYjsS02fk,1,0.0,negative,Neutral
OaWYjsS02fk,2,1.0,positive,slightly positive
OaWYjsS02fk,3,0.67,positive,slightly positive
OaWYjsS02fk,4,0.0,negative,Neutral
OctOcfI4KSs,0,0.67,positive,slightly positive
OctOcfI4KSs,1,-0.33,negative,Neutral
OctOcfI4KSs,2,0.33,positive,Neutral
OctOcfI4KSs,3,-0.67,negative,slightly negative
OctOcfI4KSs,4,0.67,positive,slightly positive
OctOcfI4KSs,5,0.33,positive,Neutral
OctOcfI4KSs,6,0.0,negative,Neutral
OctOcfI4KSs,7,0.0,negative,Neutral
OyK86reBnJE,0,0.33,positive,Neutral
P0UHzR4CmYg,0,0.33,positive,Neutral
P0UHzR4CmYg,1,1.33,positive,positive
P0UHzR4CmYg,2,1.0,positive,slightly positive
P0UHzR4CmYg,3,1.33,positive,positive
P0UHzR4CmYg,4,0.67,positive,slightly positive
P0UHzR4CmYg,5,0.67,positive,slightly positive
P0UHzR4CmYg,6,0.67,positive,slightly positive
P0UHzR4CmYg,7,1.0,positive,slightly positive
P0UHzR4CmYg,8,0.0,negative,Neutral
P0UHzR4CmYg,9,1.0,positive,slightly positive
P0UHzR4CmYg,10,1.0,positive,slightly positive
P0UHzR4CmYg,11,0.67,positive,slightly positive
P0UHzR4CmYg,12,-1.0,negative,slightly negative
P0UHzR4CmYg,13,0.33,positive,Neutral
P0UHzR4CmYg,14,0.67,positive,slightly positive
P0UHzR4CmYg,15,1.0,positive,slightly positive
P0UHzR4CmYg,16,-0.67,negative,slightly negative
P0UHzR4CmYg,17,-0.33,negative,Neutral
P0UHzR4CmYg,18,2.0,positive,positive
P0UHzR4CmYg,19,-1.33,negative,negative
P0UHzR4CmYg,20,-1.0,negative,slightly negative
P0UHzR4CmYg,21,2.0,positive,positive
P17tYiqMGRU,0,1.67,positive,positive
PHZIx22aFhU,0,1.0,positive,slightly positive
Pbu6oAKFCvo,0,2.0,positive,positive
Pbu6oAKFCvo,1,1.33,positive,positive
Pbu6oAKFCvo,2,0.33,positive,Neutral
PcqKFt1p3UQ,0,0.33,positive,Neutral
PcqKFt1p3UQ,1,0.33,positive,Neutral
PcqKFt1p3UQ,2,-0.67,negative,slightly negative
PexNiFbPTYM,0,0.0,negative,Neutral
PexNiFbPTYM,1,1.0,positive,slightly positive
PexNiFbPTYM,2,2.0,positive,positive
PexNiFbPTYM,3,0.33,positive,Neutral
PexNiFbPTYM,4,0.33,positive,Neutral
PexNiFbPTYM,5,0.0,negative,Neutral
PexNiFbPTYM,6,-0.67,negative,slightly negative
PexNiFbPTYM,7,1.0,positive,slightly positive
PexNiFbPTYM,8,0.0,negative,Neutral
PexNiFbPTYM,9,0.0,negative,Neutral
PexNiFbPTYM,10,1.0,positive,slightly positive
PexNiFbPTYM,11,0.67,positive,slightly positive
PexNiFbPTYM,12,0.67,positive,slightly positive
PexNiFbPTYM,13,-0.33,negative,Neutral
PexNiFbPTYM,14,-1.0,negative,slightly negative
PexNiFbPTYM,15,1.0,positive,slightly positive
PexNiFbPTYM,16,-0.33,negative,Neutral
PexNiFbPTYM,17,0.67,positive,slightly positive
PexNiFbPTYM,18,1.0,positive,slightly positive
PexNiFbPTYM,19,1.0,positive,slightly positive
PexNiFbPTYM,20,1.33,positive,positive
PzI6yY9Y2xQ,0,2.0,positive,positive
PzI6yY9Y2xQ,1,1.67,positive,positive
PzI6yY9Y2xQ,2,2.0,positive,positive
PzI6yY9Y2xQ,3,1.67,positive,positive
PzI6yY9Y2xQ,4,1.33,positive,positive
PzI6yY9Y2xQ,5,-0.67,negative,slightly negative
QBc7X5jj8oA,0,-1.0,negative,slightly negative
QBc7X5jj8oA,1,0.33,positive,Neutral
QBc7X5jj8oA,2,1.33,positive,positive
QCR7uyowjhM,0,0.33,positive,Neutral
QCR7uyowjhM,1,0.0,negative,Neutral
QCR7uyowjhM,2,-1.0,negative,slightly negative
QCR7uyowjhM,3,-0.33,negative,Neutral
QCR7uyowjhM,4,1.0,positive,slightly positive
QCR7uyowjhM,5,-0.33,negative,Neutral
QCR7uyowjhM,6,0.33,positive,Neutral
QCR7uyowjhM,7,0.33,positive,Neutral
QCR7uyowjhM,8,0.67,positive,slightly positive
QCR7uyowjhM,9,0.0,negative,Neutral
QIonRUsCqBs,0,1.33,positive,positive
QIonRUsCqBs,1,0.33,positive,Neutral
QIonRUsCqBs,2,2.0,positive,positive
QIonRUsCqBs,3,0.67,positive,slightly positive
QJBQIOmG1CA,0,-0.67,negative,slightly negative
QLI-OnegxFM,0,0.0,negative,Neutral
QLI-OnegxFM,1,0.0,negative,Neutral
QVyxySAaehE,0,0.0,negative,Neutral
QVyxySAaehE,1,1.33,positive,positive
QVyxySAaehE,2,1.0,positive,slightly positive
QVyxySAaehE,3,0.33,positive,Neutral
QWll4lS1qqI,0,1.67,positive,positive
QWll4lS1qqI,1,-1.0,negative,slightly negative
QWll4lS1qqI,2,2.0,positive,positive
QXXexH-ow_k,0,-1.33,negative,negative
Qfa1fY_07bQ,0,0.33,positive,Neutral
Qfa1fY_07bQ,1,0.67,positive,slightly positive
Qfa1fY_07bQ,2,0.67,positive,slightly positive
Qfa1fY_07bQ,3,1.33,positive,positive
Qfa1fY_07bQ,4,0.0,negative,Neutral
Qfa1fY_07bQ,5,0.67,positive,slightly positive
Qfa1fY_07bQ,6,0.67,positive,slightly positive
QnYlpSeVOYo,0,0.0,negative,Neutral
R9xTBw3MCWI,0,0.33,positive,Neutral
R9xTBw3MCWI,1,0.67,positive,slightly positive
R9xTBw3MCWI,2,0.67,positive,slightly positive
R9xTBw3MCWI,3,1.0,positive,slightly positive
R9xTBw3MCWI,4,0.33,positive,Neutral
R9xTBw3MCWI,5,0.33,positive,Neutral
R9xTBw3MCWI,6,1.67,positive,positive
R9xTBw3MCWI,7,0.67,positive,slightly positive
R9xTBw3MCWI,8,0.33,positive,Neutral
R9xTBw3MCWI,9,0.0,negative,Neutral
R9xTBw3MCWI,10,0.33,positive,Neutral
R9xTBw3MCWI,11,1.0,positive,slightly positive
R9xTBw3MCWI,12,1.0,positive,slightly positive
R9xTBw3MCWI,13,0.67,positive,slightly positive
R9xTBw3MCWI,14,0.33,positive,Neutral
R9xTBw3MCWI,15,0.33,positive,Neutral
R9xTBw3MCWI,16,1.0,positive,slightly positive
R9xTBw3MCWI,17,0.0,negative,Neutral
R9xTBw3MCWI,18,-0.67,negative,slightly negative
R9xTBw3MCWI,19,1.0,positive,slightly positive
RB3HA-ZMtFw,0,0.33,positive,Neutral
RChkXDS8ulE,0,-1.0,negative,slightly negative
RChkXDS8ulE,1,1.0,positive,slightly positive
RChkXDS8ulE,2,1.0,positive,slightly positive
RChkXDS8ulE,3,0.33,positive,Neutral
ROC2YI3tDsk,0,0.67,positive,slightly positive
ROC2YI3tDsk,1,0.67,positive,slightly positive
ROC2YI3tDsk,2,0.33,positive,Neutral
ROC2YI3tDsk,3,0.33,positive,Neutral
ROC2YI3tDsk,4,1.67,positive,positive
ROC2YI3tDsk,5,0.33,positive,Neutral
ROC2YI3tDsk,6,1.0,positive,slightly positive
ROC2YI3tDsk,7,1.67,positive,positive
ROC2YI3tDsk,8,0.67,positive,slightly positive
ROC2YI3tDsk,9,1.0,positive,slightly positive
ROC2YI3tDsk,10,0.0,negative,Neutral
ROC2YI3tDsk,11,0.67,positive,slightly positive
ROC2YI3tDsk,12,2.33,positive,very positive
RVC8l5hf2Eg,0,0.67,positive,slightly positive
RVC8l5hf2Eg,1,0.33,positive,Neutral
RVC8l5hf2Eg,2,-0.67,negative,slightly negative
RVC8l5hf2Eg,3,0.67,positive,slightly positive
RVC8l5hf2Eg,4,0.0,negative,Neutral
RVC8l5hf2Eg,5,1.67,positive,positive
RVC8l5hf2Eg,6,0.67,positive,slightly positive
RVC8l5hf2Eg,7,0.33,positive,Neutral
RVC8l5hf2Eg,8,0.0,negative,Neutral
RVC8l5hf2Eg,9,0.0,negative,Neutral
RVC8l5hf2Eg,10,0.0,negative,Neutral
RVC8l5hf2Eg,11,0.33,positive,Neutral
RVC8l5hf2Eg,12,0.67,positive,slightly positive
RVC8l5hf2Eg,13,-0.33,negative,Neutral
RVC8l5hf2Eg,14,-0.33,negative,Neutral
Rb1uzHNcYcA,0,0.33,positive,Neutral
Rb1uzHNcYcA,1,0.0,negative,Neutral
Rb1uzHNcYcA,2,-1.0,negative,slightly negative
Rb1uzHNcYcA,3,1.0,positive,slightly positive
Rb1uzHNcYcA,4,1.67,positive,positive
Rb1uzHNcYcA,5,1.67,positive,positive
Rb1uzHNcYcA,6,1.67,positive,positive
RmX9t_HY_dU,0,0.0,negative,Neutral
RmX9t_HY_dU,1,1.33,positive,positive
RsE2gYghZ2s,0,0.33,positive,Neutral
RsE2gYghZ2s,1,0.33,positive,Neutral
RvmTZVNAAuQ,0,0.0,negative,Neutral
RvmTZVNAAuQ,1,1.33,positive,positive
RvmTZVNAAuQ,2,2.0,positive,positive
RvmTZVNAAuQ,3,-0.33,negative,Neutral
RvmTZVNAAuQ,4,1.0,positive,slightly positive
SBFnCNzlynQ,0,-0.33,negative,Neutral
SBFnCNzlynQ,1,-0.33,negative,Neutral
SD6wphlw72U,0,0.33,positive,Neutral
SD6wphlw72U,1,2.0,positive,positive
SD6wphlw72U,2,0.33,positive,Neutral
SH0OYx3fR7s,0,0.33,positive,Neutral
SH0OYx3fR7s,1,0.33,positive,Neutral
SH0OYx3fR7s,2,2.0,positive,positive
SH0OYx3fR7s,3,1.0,positive,slightly positive
SH0OYx3fR7s,4,1.0,positive,slightly positive
SKTyBOhDX6U,0,1.67,positive,positive
SKTyBOhDX6U,1,1.33,positive,positive
SKTyBOhDX6U,2,0.67,positive,slightly positive
SKTyBOhDX6U,3,-0.33,negative,Neutral
SKTyBOhDX6U,4,1.33,positive,positive
